Eastern Health Outpatient Services Facility,47.610285333885,-52.725014445226,A1A 4Z9,35 Major's Path,Healthcare
11 Elizabeth Ave Family Practice,47.585308102673,-52.70896935194,,,Healthcare
Caines Grocery, Deli & Eatery,47.569717834322,-52.701520730174,,,Association & Orginization Shopping Resturant
NL Eye Associates,47.599345,-52.710754,,,
Foodex/Liquor Express,48.387140306383,-53.267216722834,,Main Road,Association & Orginization Shopping Resturant
Classic Cafe East,47.57031012796,-52.700505345477,,73 Duckworth St.,Resturant
Ebb & Flow Boutique,47.565132,-52.706126,,166 Water St.,Shopping
EVolve,47.561631159256,-52.711303912657,,,Resturant
ExxonMobil,47.564765576091,-52.70497856316,,,Public Service
Eastbound Hoedown Summer Music Festival,47.420842,-53.1952659,,,Arts & Entertaintment
Most Easterly Point in Canada,47.524201872386,-52.622222425397,,,Parks
East Coast Trail,47.582985843011,-52.677332019577,,Quidi Vidi Trailhead,Parks
East Coast Trail,47.563476398688,-52.682482203391,,Fort Amherst Trailhead,Parks
Operating Engineers College,47.384118,-53.1436261,A0A 2R0,36 Salmonier Line,Education
CBS Eavestroughing Ltd,47.4665729,-53.0791276,A1X 5B8,193 Seal Cove Rd,Association & Orginization
Ebb & Flow Boutique,47.420243,-53.350468,A1b 1n7,Churchill square,Shopping Sports & Recreation
Avalon Equestrian Center,47.4717,-53.0579,,,
Eclipse,47.579915,-53.277888,A0A 1G0,153-159 Conception Bay Highway,Shopping
easyfinancial Services,47.509157108459,-52.977672815323,A1X 7A3,344 Conception Bay Highway, Unit 6,Financial Association & Orginization
eddies,49.414702688521,-56.083927598481,,Green Bay,Resturant
Eddy's,49.50158,-56.06549,,,
Esso,49.480839401895,-56.190866227769,,,Transportaion Shopping Resturant
Next Generation Electronics - Bell Authorized Dealer,49.5014888,-56.0672537,A0J 1T0,156 Main St,Shopping
Our Little Secret Hair and Esthetics Studio,48.947814941406,-55.666263580322,,,Association & Orginization
Hann's Electronics,49.49995,-56.06492,A0J 1T0,156 Main St.,Shopping
SaveEasy,49.235990799671,-55.061232033158,,,Shopping
R.I.D.E Program,48.945728,-55.654104,,,Association & Organization
Bay d'espoir Highway,49.010476542414,-55.48274700066,,,Transportation
l'equipeur,50.119509,-56.179293,,Place Fleur De Lys,Shopping
Burnt Cape Ecological Reserve,51.557445065973,-55.730582471027,,,Parks
The Pancras Station-Eurostar,51.451461,-55.825945,,,
Elliston,48.38931374593,-53.019068460001,,,Public Service
EverGreen recycling depot,47.68605806253,-52.727193648014,,,
East Coast Trail,47.761635801326,-52.752151752362,,,Parks
Griffin Electric,47.663138,-52.7367887,A1K 1H9,14 Bauline Line,Association & Orginization
Trails End Convenience,47.649373047577,-52.758364355273,,,Association & Orginization Shopping Resturant
East Coast Trail,47.31140320093,-52.773236830293,,,Parks
Zodiak Ecotours,47.274394,-52.823331,,,Transportation
Elaine's B&B,47.26438885,-52.8145836,A0A 3A0,Gallows Cove Rd,
Europa Apotheek,47.23957,-52.848466,,Columbusweg 20,
East Coast Trail: Tinkers Point Path,47.214483,-52.845436,,,Parks
Easy Connect,47.44989,-52.76475,A1S 1H2,395 Main Rd.,Shopping
East Coast Glow,48.65697,-53.111631,A0C,82 Church Street,Shopping
Liquor Express,48.647309083027,-53.103823065324,,,Shopping
Eclipse,48.164497,-53.980834,A5A 1K3,69 Manitoba Drive,Shopping
Enterprise Rent-A-Car,48.17031,-53.98642,A5A 2C3,9 Shoal Harbour Dr, Ste 105,Transportaion
English Harbour West, NL,47.462149,-55.498229,,,Public Service
Eclipse,47.164638,-55.159079,A0E 2M0,25 Columbia Drive,Shopping
easyfinancial Services,48.16449679558,-53.980733156204,A5A 1K3,69 Manitoba Dr, Unit 129,Financial Association & Orginization
easyfinancial Services,47.164479513331,-55.158973932266,A0E 2M0,25 Columbia Drive, Unit 9,Financial Association & Orginization
Riverside Elementary,48.162985853444,-53.982012283221,,,Education
Kavanagh Estate,48.003826,-54.081854,,,Assocaition & Organization
Whitbourne Elementary School,47.44939,-53.5602,,,Education
Medina Ekaterina Dr,47.1768211,-55.1509761,A0E 2M0,82 McGettigan Blvd Marystown Mall,Healthcare
RE/MAX Eastern Edge Realty Ltd.,48.16226119016,-53.97929763807,A5A 1K7,88F Manitoba Drive,Accomodation Association & Organization
Caravan Electronics - Bell Authorized Dealer,47.581660627934,-53.281363248825,A0A 1G0,304 Main Hwy.,Shopping
RE/MAX Eastern Edge Realty Ltd,47.581062123477,-53.28088688857,A0A 1G0,164 Main Highway, P.O Box 1084,Accomodation Association & Organization
jeans experts,47.580211639404,-53.277889251709,,Bay Robert's Mall,Shopping
All Star Eatery Bay Roberts,47.576020683274,-53.28379804473,,,Resturant
All Star Eatery,47.597,-53.27189,,,Resturant
OC Close Encounters Twillingate,49.659152984619,-54.77286529541,,,Public Service
save easy,49.65076151251,-54.763419011702,,,Shopping
FedEx Ship Centre,47.610260733338,-52.99257516861,A1B 4M3,11 Hallett Crescent,Shopping
Ernst & Young,47.59048187707,-52.882798149518,,139 water Street,Association & Orginization
Beachy Cove Elementary,47.603199729098,-52.873948449115,,,Education
Wild Horses Pub And Eatery,47.625592068974,-52.855021422636,,,Resturant
C & E,48.968961,-58.044076,,68 Main St.,Resturant
Esso,48.54684790991,-58.585360843408,A2N 1H4,20 Main St,Transportaion Shopping Resturant
C And E Take Out,48.968988487249,-58.044237862169,,Mt Moriah, NL,Resturant
C&E Takeout,48.963998806869,-58.028103323052,,,Resturant
E C C O,48.948477,-57.929518,,,Healthcare
S E R T,48.545426,-58.562729,,,Accomodation
N L A A E,48.551883,-58.59834,,,Public Service
Earle's,49.587206667601,-57.934102445292,,Main Street South,Resturant
Esso Bulk Terminal,48.964162785314,-58.015615161916,,Connors Rd,Accomodation
JJ Curling Elementary,48.954159,-57.994594,,,Education
Empire Atlantic,48.952328596771,-57.950672051662,,,Shopping Sports & Recreation
Eclipse Basic,48.950904,-57.951733,A2H 6Y5,1 Mount Bernard Avenue,Shopping
Empire Theatres,48.952015315579,-57.950719126629,,2 Main Street,Arts & Entertainment
Esso,48.952347298022,-57.948849376249,,,Transportaion Shopping Resturant
ECO Contracting Ltd Certified Electricians,48.9544804,-57.9443929,A2H 1C2,17 Main St,Shopping
ECO Contracting Ltd,48.947163550346,-57.947692747466,A2H 0C6,2 Mount Bernard Ave,Association & Orginization
Explorer of the Seas,48.958090262587,-57.939678804074,,,Transportation
Extreme Pita,48.949759,-57.940062,A2H 6T2,Murphy Sq.,Resturant
EB Games,48.959437034696,-57.923532883137,,,Arts & Entertainment Sports & Recreation
Enterprise Rent-A-Car,48.948283521216,-57.929737003629,A2H 6G1,1 MOUNT BERNARD AVE-VALLEYMALL,Transportaion
easyfinancial Services,48.959707787897,-57.921370267868,A2H 1R4,8 Murphy Square, #C2,Financial Association & Orginization
Enterprise Rent-A-Car,48.9526494,-57.9183111,A2H 3C2,12 Maple Valley Rd,Transportaion
Eclipse,48.946658,-57.915855,A2H 6L8,44 Maple Valley Road,Shopping
Elevation Burger, The Pearl,49.2191646,-58.2684592,,The Pearl,Resturant
Enterprise Rent-A-Car,48.546081140637,-58.579814271164,A2N 3W9,34 Prince Rupert Dr,Transportaion
Elmer's Bar,48.548029,-58.579322,,,Arts & Entertainment
Emile's Pub & Eatery,48.549172439358,-58.572635279783,,Main St.,Resturant
Endicotts,49.587147,-57.932838,,Main St. S,
Eddy's Towing,48.546097,-58.580893,,,Transportation
Eclipse,48.549531,-58.57397,A2N 3A7,42 Queen Street,Shopping
Esso,49.172365384712,-57.436179612053,,,Transportaion Shopping Resturant
Eddys Towing,48.546102,-58.579475,,,Public Service
Emm Cat,49.519965887148,-57.875867066919,,,Arts & Entertainment
Elwood Regional High School,49.18361,-57.41279,,,Education
Endicotrs Foodex,49.586856614556,-57.935079091496,,,Resturant
Eddy's Bus Service,48.546243,-58.563012,,,Transportation
Enterprise Rent-A-Car,49.2128224,-57.3921518,A8A 1A3,1 Airport Rd,Transportaion
Endless Healing Massage,49.171712,-57.428071,,,Accomodation
Elwood regional High,49.173062573457,-57.42244720459,,,
Evergreen B&B,49.581845,-57.917421,,4 Evergreen Ln,Accomodation
Emerg Room STRH,48.559504727741,-58.553412510352,,,Healthcare
easyfinancial Services,48.549384572075,-58.573769330978,A2N 3A7,42 Queen St, Unit 155,Financial Association & Orginization
Vision Electrical Ltd,48.9276973,-57.9934938,A2H 6T2,26 Lundrigan Dr,Association & Orginization
Dawe's Equipment,48.949911231132,-57.959670467311,A2H 4L3,27 Gibbons Ave,Association & Orginization
Leading Edge,48.953892884949,-57.951163974621,,,Accomodation
Newfoundland Emporium,48.950370977348,-57.953495453635,,7 Broadway,Shopping
cc loughlin elementary,48.946366961943,-57.954966616068,A2H,,Education
Better homes and gardens real estate- Dennis Realty,48.954944234286,-57.943666845205,A2H 1C4,50 main street,Accomodation Association & Organization
Bayview Estates,48.957361,-57.937996,,,
Silver Scissors & Emerald Spa,48.950864,-57.937879,,,Association & Orginization
Elizabeth Burry's Jewelry,48.368597159629,-53.360566865292,,,Shopping
English Harbour Arts Centre,48.399444,-53.324444,,,
Eagles Cliffe Cottages,48.547751036649,-53.478398323059,A0C 2B0,1 Main Road,Transportation
Trinity East,48.379144,-53.341247,,,Public Service
Champney's East,48.39199,-53.29347,,,Accomodation
Plate Cove East,48.519066,-53.490975,,,Public Service
Caravan Electronics,47.78319,-53.18137,A0A 1G0,304 Main Hwy.,Shopping
Trinity Eco-Tours,48.368652466163,-53.357977867126,A0C 2S0,1 Stoneman's Lane,Transportation
Holiday Inn Express Deer Lake,49.180773,-57.435823,A8A 1A9,38 Bennett Avenue,Accomodation
Rivers End Motel,48.953227,-57.887957,,,
Biocoop From Green Earth,46.78012,-56.1731,,5, rue Maître Georges Lefèvre,Shopping
Boucherie-Épicerie Chez Julien,46.78107,-56.175148,,3, rue Louis Pasteur,Shopping
JouéClub SAINT PIERRE ET MIQUELON,46.7850827,-56.1724742,97500,1  rue Brusle,Shopping
Prefecture de St-Pierre et Miquelon,46.780166625977,-56.171928405762,97500,Place du Lieutenant-Colonel Pigeaud,Assocaition & Organization
Ongi Etorri,46.786007633398,-56.174336740613,,,Resturant
Météo France Saint-Pierre et Miquelon,46.764736053113,-56.179232597351,97500,route de la Pointe Blanche,Association & Orginization
l'escale,46.785792769953,-56.174251221315,,,Resturant
E. W. Gale,47.851890239458,-59.344501073498,,,Shopping
Liquor Express,47.819519,-59.202432,,,Public Service
Eclipse,47.586893,-59.165478,A0M 1C0,27 Grand Bay Road,Shopping
C & C Enterprises Inc,47.574901,-59.14075,A0M 1C0,Grand Bay W,Transportaion
Leading Edge,47.587491,-59.165476,,,Financial
St James Elementary,47.583315,-59.166216,,2 Hardy's Arterial,
Butts Esso,47.738387276764,-53.2295687944,A1y 1b6,240 water street,Transportaion Shopping Resturant
Eclipse,47.728346,-53.245358,A1Y 1B3,120 Columbus Drive,Shopping
RE/MAX Eastern Edge Realty Ltd.,47.725532580071,-53.242544174227,A1Y 1A6,Powell Plaza, 110 Columbus Drive,Accomodation Association & Organization
Heart and Sole Enterprises Inc,47.7260767,-53.2449586,A1Y 1B3,120 Columbus Dr,Shopping
Earle's riding horses,47.717322,-53.238592,,,Parks
Atlantic Escspes,48.5463,-58.563105,,,Transportation
Community Employment Readiness Centre,48.549386121007,-58.578357961875,,,Public Service
NicTech Electronics - Bell Authorized Dealer,48.547551083035,-58.581296139881,A2N 1J1,64 Main St,Shopping
Jeans Experts,48.5522366,-58.5705965,,,Shopping
C N A Heavy Equipment School,48.563816,-58.540022,,,Education
Jet Age Wind Energy,48.545741901489,-58.588623648885,,,Accomodation
Ever After,47.516240405789,-52.961759716465,,,Shopping
Esso Car Wash,47.605176,-52.717514,,,Transportaion
EB Games,47.618183,-52.714462,,Stavanger Dr,Arts & Entertainment Sports & Recreation
Norman Lane Real Estate,47.616173426292,-52.714161872864,A1A 5T3,40 Aberdeen Avenue, Suite 201,Accomodation Association & Organization
Pizza Express,47.592203768467,-52.709207689858,,141 Torbay Road,
Adley's Eats,47.595734,-52.70941,A1A 3R1,36 Pearson St.,Resturant
Cbs Eyecare Professionals,47.506906,-52.999215,,,Healthcare
Boyd Slade Electronics Ltd.,47.51659,-52.98136,A1X 2B7,434 Conception Bay Hwy.,Shopping
Queen Elizabeth High School,47.480574999861,-52.990741225455,A1X 2E2,Foxtrap Access Road,Education
Career With Mr. Elliott!,47.479873,-52.990939,,,Education
Dance Studio East,47.518901153387,-52.952997822581,,,Arts & Entertaintment
Esso,47.520873052009,-52.948224795916,,CBS,
eastern health community services,47.5205,-52.9468,,cbs,
Upper Gullies Elementary,47.485214119706,-53.037061314521,,,Accomodation
L & E Restaurant & Takeout,51.305174051931,-56.721163834347,,Viking Trail,Resturant
Esentepe,51.069763,-55.559963,,,Transportation
Eclipse,51.371157,-55.600712,A0K 4S0,1 Goose Cove Road,Shopping
Arts and Science Extension,48.939264,-57.936264,,,Accomodation
K C Reid Enterprises Ltd,48.945152,-57.9148875,A2H 6T3,51 Maple Valley Rd,
Prince Edward Park,48.9657,-57.8969,,,Parks Sports & Recreation
Neddy's Pub & Eatery,49.915078,-57.787622,,,Resturant
The Ethie Room,49.9153365,-57.7863264,,,Arts & Entertaintment
Sea Echo Motel,50.704050588161,-57.353926735636,,,Accomodation
Entente Cordiale,50.170776,-57.607015,,,Accomodation
Esso,50.62294,-57.25653,,,Transportaion Shopping Resturant
S S Ethie,49.772604,-57.89951,,,Parks Sports & Recreation
Liquor Express,49.590652,-57.916467,,,Shopping
East Coast Trail Silver Mine Trailhead,47.662446972807,-52.709839748317,,,Parks
Community of Trinity East,47.659778594971,-52.733493804932,,,Sports & Recreation
Priority Electronics Ltd.,47.488859,-52.816339,,47 Palm Dr.,Association & Orginization
Big Erics,47.549320220947,-52.734100341797,A1C 5X8,99 Blackmarsh Rd,Shopping
Newtown Elementary,47.507824316457,-52.80778370945,,,Education
Domson Engineering,47.516184498919,-52.846566969145,,111 Glencoe Dr.,Association & Orginization
Lotto King Enterprizes Inc (lotto booth),47.561154228203,-52.754886898368,A1B 1W3,48 Kenmount Rd,Shopping
E. J. Broomfield Memorial Arena,53.29865830939,-60.33013343811,A0P 1E0,2 Churchill St.,Arts & Entertainment
Elizabeth Goudie Building,53.296689,-60.313123,,,Public Service
El Greco,53.295452,-60.309663,,133 Hamilton River Road,Resturant
Eagle River Credit Union,53.30216,-60.370102,A0P 1C0,328 Hamilton River Rd,Financial
Uncle Ern's Meats,53.307198270949,-60.373992919922,A0P 1C0,362 Hamilton River Road,Shopping
Saga Enterprises,53.309229,-60.376893,A0P 1E0,373 Hamilton River Rd,Association & Orginization
Eclipse,53.310480444413,-60.378987193108,A0P 1C0,371 Hamilton River Road,Shopping
Valley Business Equipment Inc,53.3105908,-60.3809497,A0P 1C0,24 Burnwood Dr,Shopping
Amelia Earhart,47.6753,-53.2305,,1 highway,Arts & Entertainment
BVC Excavating,47.479435865352,-53.036692142487,A1X 3C1,,Accomodation
Mercer's Esso,47.646482200186,-53.232707977295,A0A 4E0,Crane's Road,Transportaion Shopping Resturant
St. Peters Elementary,47.648477052516,-53.208690072668,,,Education
ArcelorMittal Exploitation Minière Canada s.e.n.c / ArcelorMittal Infrastructure Canada s.e.n.c.,52.7787009,-67.2959379,G0G 1J0,1000 rte 389,
Enterprise Rent-A-Car,52.94441,-66.90365,A2V 1K3,55 Avalon Dr,Transportaion
Ken-Tech Entreprises Inc.,52.9481096,-66.9217853,A2V 2W7,500 Vanier Av,Shopping
Eclipse,52.947938,-66.92517,A2V 2W7,500 Vanier Avenue,Shopping
ESSO,52.946498653641,-66.900473834901,,Avalon Drive,Transportaion Shopping Resturant
O'Flaherty's Irish Pub/Eatery,52.948036,-66.925154,,Vanier ave,Resturant
H&H Enterprises Ltd,52.924833,-66.884999,A0R 1B0,14 1st Avenue,Association & Orginization
RONA Fitz's Enterprises Limited,52.924194451005,-66.884630322502,A0R 1B0,6 First Street,Shopping
Enterprise Rent-A-Car,52.9266222,-66.8732808,A0R 1B0,2 Airport Rd,Transportaion
Elephant Head,52.870326,-66.909237,,,Sports & Recreation
ESSO Fermont,52.798019041123,-67.083977307882,,,Transportaion Shopping Resturant
Club de poids et haltères,52.798514190731,-67.089288446442,,,Sports & Recreation Shopping
DISCOUNT Location d'autos et camions,52.799179245766,-67.097333371639,G0G 1J0,451, rue le Carrefour,Transportaion
Evergreen Recycling Depot,47.629217,-52.72322,,,Public Service
Vibrations Energy Therapy Centre,47.61905662373,-52.711891676645,,,Healthcare
SmartCentres St. John's East,47.619769,-52.7146221,A1A 5N6,90 Aberdeen Avenue,Accomodation Association & Organization
Holy Trinity Elementary,47.656012302009,-52.724348574319,,,Education
East End Dental,47.619469417174,-52.718402445316,A1A 4A5,65 White Rose Drive,Healthcare
La Vie en Rose Outlet,47.617676733847,-52.716604233508,A1A 5P6,79 Aberdeen Ave. Unit #1,Shopping
Addition Elle,47.617963,-52.717564,A1A 5P6,95 Aberdeen Avenue,Shopping
East End Dental,47.6189758,-52.7208096,A1A 5G9,65 White Rose Dr,Healthcare
Torbay Lookout/East Coast Trail,47.656258487466,-52.727071259711,,Spray Lane,Parks
East White Hills,47.608404945604,-52.685999454083,,,Parks
Easy Connect,47.65409,-52.73135,A1K 1K7,1234 Torbay Rd.,Shopping
Dad & Mad's Epic Garden,47.609982,-52.707789,A1A 3C6,125 Highland Drive,Parks
Early Achievers Montessori School + Educational Centre,47.616853,-52.725803,A1A 0P9,35 Hebron Way,Association & Organization
EDGE Beauty Bar,47.656996,-52.733678,,1395A Torbay Road,Healthcare Shopping
Eng Caf,47.576841,-52.732051,,,Resturant
English as a Second Language of MUN,47.576645136075,-52.731762528419,,220 Prince Philip Drive,Education
Earth Science Building,47.57365173772,-52.734685400942,,,Association & Organization
Taste Easy,47.573524475098,-52.728576660156,,,Shopping
New Residence - East Tower,47.573322838593,-52.729049439701,,,Public Service
Extreme Pita,47.572213264836,-52.734682251272,,,Resturant
Confederation Building - East Block,47.58317288148,-52.724602322662,,,Public Service
SaveEasy,47.574494850923,-52.723215876602,,Elizabeth Avenue,Shopping
Physical Education Building,47.571161661574,-52.733995046225,,,Education
Engravable Designs Inc.,47.570952368797,-52.733001708984,A1C 5S7,Suite 3003 Inco Innovation Center,Association & Orginization
Education Building,47.571337613308,-52.735869542162,A1C 5S7,Memorial University of Newfoundland,Education
Taste East,47.583434665063,-52.723718440253,,62 Allendale Rd,Shopping
Editing Suite,47.570988679368,-52.735844177296,,,Education
CMC - Education Library,47.571110408232,-52.73644433803,,Memorial University,Education
Confederation Building 4th Floor Dept. Of Education,47.585156404716,-52.726539727201,A1B 2V6,,Assocaition & Organization
Elaine Dobbin Centre for Autism,47.574047088623,-52.743160247803,,,Healthcare
Rainbow Riders equestrian stables,47.577211,-52.745623,,,Sports & Recreation
Easy Connect,47.56929,-52.72304,A1B 2X1,8-10 Rowan Street,Shopping
Macpherson Elementary,47.56806,-52.726088,,40 Newtown Road,Education
Elizabeth Towers,47.581190663458,-52.715828761524,A1B 1S1,100 Elizabeth Ave.,Accomodation
Bense Epsilon Laser Centre/Studio 100,47.581302394449,-52.715449333191,A1B 1R8,100 Elizabeth Ave,Healthcare
Elizabeth Towers Medical Clinic,47.581321479857,-52.715386499969,,Elizabeth Avenue,Healthcare
Elks Lodge,47.572276,-52.716452,,,Arts & Entertainment
Ent consultants,47.565809706957,-52.738714227586,,1 paton street,Healthcare
Anderson Avenue Esso,47.56546076938,-52.737079501645,,37 	Anderson Avenue,Transportaion Shopping Resturant
pizza empire,47.564533233643,-52.730838775635,,,Resturant
Cambridge Estates,47.58039413493,-52.711415290833,A1B 5G8,64 Portugal Cove Rd,Healthcaare
Ever Green Recycling Depot,47.58299,-52.7123,,Elizabeth Avenue,Accomodation
Elizabeth Business Center,47.582988603405,-52.710717916489,,49 - 53 Elizabeth Avenue,Association & Orginization
Esso,47.520190086251,-52.806866822194,,Park Ave,Transportaion Shopping Resturant
Best Boy Entertainment,47.520524,-52.805847,,,Association & Orginization
Eastcom - Bell Authorized Dealer,47.52417,-52.804226,A1N 3K2,978 Topsail Rd,Shopping
Irene Thistle - Homelife Lifestyle Real Estate,47.5236282,-52.8011742,A1N 3J9,874 Topsail Road,Accomodation
Never Ending Story,47.523474512847,-52.800370365668,,,Shopping
East Coast Conditioning & Cirque'letics,47.526691996506,-52.814186811447,A1N 5B9,1076 Topsail Rd,Sports & Recreation
Land's End East,47.520013930544,-52.819418304874,,,Association & Orginization
Lindsay J W Enterprises Limited,47.526987,-52.819825,A1N 5E8,1134 Topsail Rd,Association & Orginization
Eyewear Services Inc,47.5243293,-52.7919989,A1N 3J7,8-860 Topsail Rd,Healthcare
Eastern college,47.52389,-52.79047,,Pearl place,Education
Electric Beach Tanning,47.524039,-52.790487,A1N 3J6,835 Topsail Rd,Shopping
Eastern Siding & Window World,47.529502830162,-52.825301885605,A1N 0A6,5 Thomas Byrne Dr,Association & Orginization
Enterprise Rent-A-Car,47.52928,-52.826555,A1N 5E8,1206 Topsail Rd,Transportaion
NL Classifieds Booth at the Downhome Expo,47.507240128159,-52.819044711052,,,Arts & Entertainment
Elliott Dental Group,47.512172,-52.826945,A1Y 1A6,7 Cunard Pl,Healthcare
C & C Cycle & Small Engine Repairs,47.507188,-52.794111,A1N 4L3,185 Commonwealth Ave,Association & Organization
Irving Energy,47.512379,-52.829088,A1N 4P5,26 Old Placentia Rd,Transportaion Shopping Resturant
Blue Water Marine And Equipment Ltd,47.5332406,-52.8254668,A1N 0A4,16 Allston St,
EasternEdge Credit Union,47.5307003,-52.8296585,A1N 0A5,31 Corey King Dr,Financial
Extreme Pita,47.502681,-52.81144,A1N 4Y9,150 Old Placentia Rd.,Resturant
Eastern Edge Credit Union,47.533597945514,-52.826750595101,,,Financial
Eastern Canadian Response Centre,47.513433,-52.833131,A1N 4P4,3 Old Placentia Rd,Public Service
Easyhome,47.50142,-52.8093,,10 Merchant Drive,
Ed Loveless Contracting,47.500895,-52.80365,A1N 4W6,1 Opal Pl,Association & Orginization
Thomas Economy Glass,47.518621,-52.837298,A1N 4P8,21 Sagona Ave,
East Coast Hydraulics,47.519722,-52.838547,A1N 4P8,9 Sagona Ave,Shopping
Elite Productions,47.526375588417,-52.837531231809,NL A1N 4S8,20 Glencoe Drive,Association & Orginization
Energy Management Services Ltd,47.5184,-52.83898,,54 Glencoe Dr,
Electric Motor & Pump,47.525329992001,-52.838444709778,A1N 4S8,26 Glencoe Drive,Association & Orginization
Elizabeth Park Elementary,47.53668778971,-52.830044468096,,,Education
Parsons Engineering Consultants,47.530545987832,-52.839163541794,A1L 1K1,52 St. Anne's Cres.,Association & Orginization
Sansom Equipment Limited,47.514578,-52.841642,A1N 4R7,38 Dundee Ave,
Loomis Express,47.517608642578,-52.843109130859,,117 Clyde Ave,Public Service
Eastpoint Plumbing and Heating Inc,47.529756,-52.875841,A1L 4B2,21 Paddy Kay Dr,
Employers Council,47.539364973205,-52.882893980675,,120 Glenco Dr,Association & Orginization
EnviroMed,47.5248,-52.8715,,145 McNamara Rd,Accomodation
Clarke's Trucking&Excavating Ltd,47.53918,-52.87378,A1L 2Y1,163 Paradise Rd,Association & Orginization
Rogers Enterprise Training,47.518196,-52.87385,,,Education
Score Eastern Canada Limited,47.517483552295,-52.87210284336,,159 McNamara Rd.,Association & Orginization
Canadian Energy St. John's,47.516374656279,-52.866060733795,A1L 0V8,1289A Kenmount Road,Shopping
Auto Experts,47.5196,-52.8595,,1193 Kenmount Rd Ext.,Transportaion
Paradise Elementary,47.527183076419,-52.852331733436,,Karwood Drive,Education
Next Generation Electronics - Bell Authorized Dealer,47.527721,-52.850847,A1L 1P9,69 Karwood Dr, D,Shopping
Electro Mechanical Services Ltd,47.518332,-52.847495,A1N 4S9,92 Glencoe Dr,Association & Orginization
Pet ER Studio,47.516179,-52.848004,,,
Miller Equipment Ltd,47.560592,-52.8770224,A1M 1E3,97 Dogberry Hill Road Extension,Shopping
Esso,47.534322,-52.840768,,,Transportaion Shopping Resturant
Liquor express,47.46342,-52.770578,,Goulds,Resturant
EasyConnect Communications,47.46377,-52.77111,,355 Main Rd,
St. John's Racing and Entertainment Centre,47.446135,-52.763429,A1A 5P5,65 Lakeview Drive,Sports & Recreation
Electrician St. John's,47.501431203495,-52.757184505463,A1G 0C5,11 Gibbons Place,Association & Orginization
Eli Baker Law Office,47.521058,-52.75373,,119 New Cove Road,
Brother Eagan,47.549144,-52.722333,,,Sports & Recreation
MacDonald Drive Elementary,47.592959310827,-52.714458090834,A1A 2K9,,Education
Roncalli Elementary Park/Field,47.604772712777,-52.744194786267,,130 Airport Heights Dr.,Sports & Recreation
Jenrich Electric,47.5989455,-52.8380234,A1M 3N1,320 Old Broad Cove Rd,Association & Orginization
Mistaken Point Ecological Reserve,46.625656974942,-53.162176609039,,Highway 10,Parks
Kkur Elles Nosturi,46.97434,-53.30076,,,Sports & Recreation
Mount Pearl Embassey,47.56112,-52.71192,,,Resturant
East Coast Music Week 2015,47.5605413,-52.7128315,,,
customs and excise,47.560543060303,-52.712833404541,,St Johns,Association & Orginization
Express Café,47.560521,-52.712551,,,Resturant
Justin Foley Entertainment,47.561910707548,-52.713990211487,,serving area,Arts & Entertainment
Husky Energy,47.560875,-52.710755,,,Association & Orginization
Downhome Shoppe and Tilt House Eats & Treats,47.561657315857,-52.709891796112,A1C 1B9,303 Water Street,Shopping
exercise bike,47.563399912542,-52.71060082818,,,Sports & Recreation
Epicurean Kitchen,47.563614,-52.715429,,Cookstown Road,Resturant
Essential Nails and Mini Spa,47.564308026344,-52.714222871716,,,Shopping
exile,47.558283,-52.712623,,,Resturant
Mea Mei Wok Eatery,47.564107,-52.715456,A1C 2M9,12 Freshwater Rd,Resturant
Wyrd Events,47.561954146001,-52.717697024345,A1C 4G7,49a Cookstown Rd.,Arts & Entertainment
Suncor Energy,47.562608414737,-52.707634170436,,,Association & Orginization
Norman Lane Real Estate,47.559298904402,-52.717149853706,A1C 2H1,95 Lemarchant Rd #202,Shopping
East Rider Motorcycle Museum,47.5578,-52.714288,,,Shopping Transportation
Eastern School District,47.563249341098,-52.70730084181,,,Association & Orginization
TrajectorE Management,47.565474954424,-52.71144390128,A1C 2G1,30 Harvey Road,Association & Organization
Downtown Executive Suites,47.563678741455,-52.707485198975,,216 Water Street,Accomodation
Ernst & Young LLP,47.557413,-52.712847,A1E 0E4,5 Springdale St,Financial Association & Orginization
Eastern Region Business Solutions Xerox Canada,47.564713,-52.708042,A1C 3Z7,5 Church Hill,Shopping
Elegant Pantry,47.564300970251,-52.706598196536,,Water Street,Shopping
Ecko Avalon Mall,47.560563596803,-52.720543420186,,,Shopping
Eastern Edge Gallery,47.564541779838,-52.705485631637,,72 Harbour Drive,Arts & Entertainment
Eb Games,47.564948,-52.704836,A1N 2K2,,
Peter Eady - TD Financial Planner,47.566196461328,-52.705605626106,A1C 6H6,140 Water St,Financial Association & Orginization
Tucker Electronics,47.560869,-52.722985,,153 Penny well Road,Shopping
Confederation Building, Department Of Education,47.568370500123,-52.708199876644,A1J 4B6,Prince Phillip Drive,Public Service
Elaine's Books,47.567497,-52.704338,A1C 1G5,208 Duckworth Street,Shopping
Best Boy Entertainment,47.555129,-52.722761,,,Association & Orginization
Escape Quest,47.568683,-52.702883,A1C 1G1,156 Duckworth Street,Arts & Entertainment Park
Esso Gas Bar,68.356524514527,-133.73533415686,,,Transportaion Shopping Resturant
East Three School,68.35995664116,-133.72307910414,,,Education
McDonald Bros Electric Ltd,68.3462736,-133.6987348,X0E 0T0,2 Arctic Rd,Association & Orginization
Planet Labs Earth Station Inuvik,68.325869,-133.611856,,,Arts & Entertainment
